file name,expected,extracted,status
5_7_PDF_cancel76_THE_TRAVELERS_INSURANCE_COMPANIES_CANCEL.pdf,76119-8500,76119-8500,True
CAHP_CU_1_1_PDF_ID_1.pdf,92807,92807,True
5_7_PDF_binder4_state_farm_ins_com_7.pdf,35226-2311,35226-2311,True
59_FIRST_ACCEPTANCE_INSURANCE_COMPANY_INC_09_10_2020_CANCEL_51_PDF_cancel_51.pdf,35094-5724,35094-5724,True
5_7_PDF_binder4_state_farm_ins_com_6.pdf,32327-7425,32327-7425,True
DEFAULT_80_7_PDF_ID_4.pdf,98051,98051,True
Chubb_National_Ins_Co_Declaration_89_dec_98.pdf,18938,18938,True
ALLSTATE_VEHICLE_AND_PROPERTY_INS_ENDORSEMENT_59_7_PDF_amend194.pdf,10516-4347,10516-4347,True
4_7_PDF_cancel78_The_Travelers_Insurance_Companies_Cancellation.pdf,76137-5467,76137-5467,True
a899910e_2a3d_11eb_b3c4_653c7437a675_pdf.pdf,18964-2318,18964-2318,True
5_7_PDF_binder4_state_farm_ins_com_5.pdf,15101-2434,15101-2434,True
5_7_PDF_binder4_state_farm_ins_com_4.pdf,05444-9630,05444-9630,True
4_7_PDF_cancel78_First_Acceptance_insurance_Company_Cancellation.pdf,36701-7915,36701-7915,True
RENEWAL_STATE_FARM_FIRE_AND_CASUALTY_COMPANY_81_7_PDF_renew_221.pdf,43202-1235,43202-1235,True
736ba1f2_2dbb_11eb_9847_a7d51af9841b_pdf.pdf,32305,32305,True
NOTICE_OF_REINSTATEMENT_STATE_FARM_FIRE_AND_CASUALTY_COMPANY_125_7_PDF_rein_4.pdf,97412-9745,97412-9745,True
Nationwide_mortgagee52_7_PDF_amend_53.pdf,55417-2725,55417-2725,True
49_7_PDF_cancel75_FIRST_ACCEPTANCE_INS_CO_INC_CANCEL.pdf,32117-2122,32117-2122,True
46_7_PDF_cancel76_UNIQUE_INSURANCE_COMPANY_CANCEL.pdf,60060-0000,60060-0000,True
150_BADGER_MUTUAL_INSURANCE_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53901-9659,53901-9659,True
361743b2_2adf_11eb_b3c4_c3b75ddc0b9e_pdf.pdf,11789-1727,11789-1727,True
25_7_PDF_decpage120_AMICA_Mutual_Insurance_Company_Dec.pdf,11730-2606,11730-2606,True
c7e0d513_2b5f_11eb_b3c4_01a4a8927d27_pdf.pdf,55767,55767,True
5_7_PDF_binder4_state_farm_ins_com_2.pdf,65037-5105,65037-5105,True
72a46562_29c3_11eb_a46b_c724cff9e027_pdf.pdf,11704-3225,11704-3225,True
FARM_BUREAU_MUTUAL_INS_REIN_94_7_PDF_rein28.pdf,83406-8273,83406-8273,True
14_7_PDF_renew_170.pdf,11776-3141,11776-3141,True
35cbb5cf_29c9_11eb_b3c4_7bca5c2d9ec6_pdf.pdf,17356-1704,17356-1704,True
46_7_PDF_cancel63_AMICA_MUTUAL_INS_CO_CANCEL.pdf,84121,84121,True
42_7_PDF_cancel76_UNIQUE_INSURANCE_COMPANY_CANCEL.pdf,60033-0000,60033-0000,True
5_7_PDF_bin_1Statefarm_Automobile.pdf,28083-6971,,False
6b2f857f_29c3_11eb_a46b_a79d58b12879_pdf.pdf,74070-5140,74070-5140,True
STATE_FARM_FIRE_AND_CASUALTY_REIN_82_7_PDF_rein28.pdf,19116-3935,19116-3935,True
,29323-8516,29323-8516,True
4_7_PDF_binder4_state_farm_ins_com.pdf,12197-5001,12197-5001,True
73_FARM_BUREAU_FINANCIAL_SERVICES_08_10_2020_REINST_27_PDF_reinst27.pdf,68508-2157,68508-2157,True
41_7_PDF_cancel_52_Amica_Mutual_Insurance_Company_Cancellation.pdf,28173-6552,28173-6552,True
ALLSTATE_VEHICLE_AND_PROPERTY_INS_ENDORSEMENT_38_7_PDF_amend194.pdf,43206-3611,43206-3611,True
NOTICE_OF_REINSTATEMENT_MGA_INSURANCE_COMPANYINC_152_7_PDF_rein_4.pdf,24054-3245,24054-3245,True
55081eef_2db8_11eb_b3c4_27cd85c51c47_pdf.pdf,97214-2022,97214-2022,True
4_7_PDF_binder4_state_farm_ins_com_7.pdf,67053-8877,67053-8877,True
41_7_PDF_cancel_52_Amica_Mutual_Insurance_Company_Cancellation_2.pdf,28173-6552,28173-6552,True
115_INFINITY_INSURANCE_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,92399-5534,92399-5534,True
4_7_PDF_binder4_state_farm_ins_com_6.pdf,67053-8877,67053-8877,True
26_7_PDF_decpage119_Erie_Insurance_Exchange_Dec.pdf,15767-3414,15767-3414,True
40_7_PDF_cancel76_UNIQUE_INSURANCE_COMPANY_CANCEL.pdf,60431-0000,60431-0000,True
5615078b_2bac_11eb_a46b_d3af06ab4f98_pdf.pdf,13041,13041,True
36ae6dcc_2dba_11eb_a46b_53df0bc2c069_pdf.pdf,76306,76306,True
80_7_PDF_decpage119_GEICO_General_Insurance_Company_Dec.pdf,05655-4445,05655-4445,True
4_7_PDF_binder4_state_farm_ins_com_5.pdf,49083-9691,49083-9691,True
Allstate_Insurance_Company_Renewal_195_196_7_PDF_renew_16.pdf,11725-4019,11725-4019,True
ALLSTATE_VEHICLE_PROPERTY_INS_DEC_21_7_PDF_dec_100.pdf,53718-3001,53718-3001,True
40_7_PDF_cancel76_FIRST_ACCEPTANCE_INS_CO_INC_CANCEL.pdf,37067-1408,37067-1408,True
19_amend186_Farm_bererau_change.pdf,49093,49093,True
a2241ff1_2a3d_11eb_9847_1d34911c9a78_pdf.pdf,18049-1940,18049-1940,True
1cfa2e17_2b5e_11eb_b3c4_dd6daa0ff9b9_pdf.pdf,53154-3011,53154-3011,True
4_7_PDF_binder4_state_farm_ins_com_4.pdf,05491-9563,05491-9563,True
40_7_PDF_cancel_52_Amica_Mutual_Insurance_Company.pdf,03053-2608,03053-2608,True
4_7_PDF_binder4_state_farm_ins_com_3.pdf,74002-0003,74002-0003,True
American_Bankers_Insurance_Company_Reinstatement_Notice_1_7_PDF_rein_12.pdf,11364,11364,True
aa8520a8_2b63_11eb_b3c4_cf4c7896e106_pdf.pdf,11791,11791,True
6a21a39d_2bb0_11eb_a46b_7973bcb13a5f_pdf.pdf,56601-4149,56601-4149,True
40_7_PDF_cancel_52_Amica_Mutual_Insurance_Company_Cancellation.pdf,03053-2608,03053-2608,True
25_7_PDF_decpage119_Governement_Employees_Insurance_Company_Advantage_Company_Dec.pdf,46574-8607,46574-8607,True
a07df497_2a3e_11eb_b3c4_c7c34944d4d2_pdf.pdf,83607-5368,83607-5368,True
1cb64c3d_29c4_11eb_9847_c52bd7c211d8_pdf.pdf,83709-3813,83709-3813,True
1c5b9289_2b60_11eb_b3c4_5915fcbe8cc6_pdf.pdf,36602-2103,36602-2103,True
4_7_PDF_binder4_state_farm_ins_com_2.pdf,21117-3080,21117-3080,True
77_7_PDF_decpage119_GEICO_General_Insurance_Company_Dec.pdf,05655-4445,05655-4445,True
c78811a7_2a47_11eb_a46b_6b21da099f38_pdf.pdf,95678-6476,,False
3_TRAVELLERS_09_10_2020_CANCEL_51_PDF_cancel_51.pdf,30809,30809,True
174_STATE_FARM_FIRE_CASUALTY_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,13203-1306,13203-1306,True
706dd45a_2bab_11eb_9847_7dba57efa1ed_pdf.pdf,98682-3703,98682-3703,True
State_Farm_Fire_and_Casualty_Company_96_7_PDF_renew_158.pdf,60061-1355,60061-1355,True
5ff309d1_2baa_11eb_a46b_479e148aa9d8_pdf.pdf,67530,67530,True
4_7_PDF_binder4_state_farm_ins_com_11.pdf,48602-2633,48602-2633,True
3_7_PDF_cancel78_Travelers_Insurance_Companies_Cancellation.pdf,20165-5764,20165-5764,True
69ee82f5_2bac_11eb_a46b_87314d01641d_pdf.pdf,91355,91355,True
141_STATE_FARM_FIRE_CASUALTY_COMPANY_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53714-2354,53714-2354,True
Allstate_Insurance_Company_Mortgagee_219_220_7_PDF_renew_16.pdf,11720-4327,11720-4327,True
NATIONWIDE_AFFINITY_INS_AMENDED_DEC_67_7_PDF_amend194.pdf,83704-2929,83704-2929,True
Liberty_Mutual_Ins_Declaration_65_dec_98_2.pdf,35226-2531,35226-2531,True
172_STATE_FARM_FIRE_CASUALTY_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,13029-9627,13029-9627,True
2f53da0a_2adf_11eb_9847_792693317e70_pdf.pdf,32225,32225,True
3_7_PDF_cancel78_First_Acceptance_Insurance_Company_Cancellation.pdf,35146-2000,35146-2000,True
State_Farm_Fire_and_Casualty_Company_95_7_PDF_renew252.pdf,12533-5108,12533-5108,True
AMERICAN_FAMILY_HOMEMORTGAGE.pdf,12306-4024,12306-4024,True
39_7_PDF_cancel63_AMICA_MUTUAL_INS_CO_CANCEL.pdf,06109-1313,06109-1313,True
69a16251_2b64_11eb_b3c4_27febe216dbb_pdf.pdf,62219,,False
171_STATE_FARM_FIRE_CASUALTY_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,13029-9627,13029-9627,True
aa5fc998_29d1_11eb_9847_c7c131fc4ef4_pdf.pdf,11203-4820,11203-4820,True
4_7_PDF_bin_1Statefarm_mutual.pdf,13760-2921,13760-2921,True
NOTICE_OF_REINSTATEMENT_AMERICAN_FREEDOM_INSURANCE_COMPANY_180_7_PDF_rein_4.pdf,60623,60623,True
170_STATE_FARM_FIRE_CASUALTY_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,13126-5672,13126-5672,True
4_7_PDF_bin_1Statefarm_Automobile.pdf,67054-1810,67054-1810,True
38_cancel77_Amica_cancel.pdf,32137-4566,32137-4566,True
4_7_PDF_acord_18_FARMERS_ALLIANCE_MUTUAL_INS_COM.pdf,58854,58854,True
9b9b6602_29c9_11eb_9847_77d4e56235b1_pdf.pdf,92392-8329 | 94598,92392-8329 | 94598,True
38_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTENT_TO_CANCEL.pdf,21502-6895,21502-6895,True
2db3e150_2a47_11eb_a46b_df284ae61149_pdf.pdf,11720-1217,11720-1217,True
18_STATE_FARM_FIRE_CASUALTY_COMPANY_CANCELLATION_DOCUMENT_03_10_2020_AMEND_14_PDF_amend_14.pdf,20019-3055,20019-3055,True
38_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTENT_TO_CANCEL1.pdf,21502-6895,21502-6895,True
NOTICE_OF_REINSTATEMENT_AMERICAN_FREEDOM_INSURANCE_COMPANY_177_7_PDF_rein_4.pdf,60632,60632,True
c7126494_2b63_11eb_b3c4_039fd0f19245_pdf.pdf,68502-2892,68502-2892,True
American_family_mutual_insurance_company_Declaration_126_7_PDF_decpage135.pdf,53704-324,53704-324,True
3_7_PDF_binder4_STATE_FARM_INS_COM.pdf,96740-9787,96740-9787,True
37_cancel77_Amica_cancel.pdf,32137-4566,32137-4566,True
68e8b931_2bb1_11eb_a46b_b3439011a92d_pdf.pdf,60030-9534,60030-9534,True
3_7_PDF_binder4_state_farm_ins_com.pdf,97463-0078,97463-0078,True
37_7_PDF_cancel76_FIRST_ACCEPTANCE_INS_CO_CANCEL.pdf,47620-1283,47620-1283,True
6_MENDOTA_INSURANCE_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,85629,85629,True
3_7_PDF_decpage121_Viking_Insurnce_Company_of_Wisconsin_Dec.pdf,13126,13126,True
a9adf776_2b5f_11eb_b3c4_077b27096ed2_pdf.pdf,05461,05461,True
1af71ce3_29d4_11eb_b3c4_7be2a5636574_pdf.pdf,13801-2169,13801-2169,True
3_7_PDF_binder4_state_farm_ins_com_9.pdf,83709-5591,83709-5591,True
37_7_PDF_cancel63_AMICA_MUTUAL_INS_CO_CANCEL.pdf,06804,06804,True
a9466f9a_2db8_11eb_b3c4_331355866d1f_pdf.pdf,12461-5321,12461-5321,True
c6a56eef_2a46_11eb_a46b_3954c2bfc4d2_pdf.pdf,53719-4418,53719-4418,True
36_7_PDF_cancel76_AMICA_MUTUAL_INSURANCE_COMPANY_CANCEL.pdf,15212,15212,True
2d39ac0e_2adf_11eb_b3c4_d3a42893848d_pdf.pdf,32210-2134,32210-2134,True
9_7_PDF_decpage121_Indiana_Farm_Bureau_Mutual_Services_Dec.pdf,47501-7913 | 46184-1332 | 47424,47501-7913 | 46184-1332 | 47424,True
3_7_PDF_binder4_state_farm_ins_com_8.pdf,83709-5591,83709-5591,True
36_7_PDF_cancel63_UNIQUE_INSURANCE_COMPANY_CANCEL.pdf,61115-0000,61115-0000,True
45_7_PDF_renew_105_AMERICAN_BANKERS_INSURANCE_RENEWAL.pdf,21014,21014,True
3_7_PDF_binder4_state_farm_ins_com_7.pdf,49037-7659,49037-7659,True
18_7_PDF_amend_6_FARM_BUREAU_INS_COM.pdf,83342-8679,83342-8679,True
5ea9cd32_2a3d_11eb_b3c4_2d89fcad65cb_pdf.pdf,83276-0720,83276-0720,True
3_7_PDF_binder4_state_farm_ins_com_4.pdf,47501-4528,47501-4528,True
Kingstone_insurance_company_97_7_PDF_rein_2.pdf,11784,11784,True
35_cancel77_First_accptance_expiration.pdf,32277-2575,32277-2575,True
133_STATE_FARM_FIRE_CASUALTY_COMPANY_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53186-2630,53186-2630,True
FARM_BUREAU_INSURANCE81_7_PDF_amend_9.pdf,83263-1062,83263-1062,True
3_7_PDF_binder4_state_farm_ins_com_3.pdf,28645-9547,28645-9547,True
Allstate_property_and_casualty_insurance_company_65_7_PDF_rein_2.pdf,11510-4440,11510-4440,True
5d5d5be6_2bb0_11eb_a46b_6b2f4f91b458_pdf.pdf,53777-000,53777-000,True
32_AMICA_MUTUAL_INSURANCE_COMPANY_09_10_2020_CANCEL_84_PDF_cancel84_5.pdf,11561,11561,True
Travelers_property_casualty_company_of_America_69_7_PDF_ID_2.pdf,21071-0163,21071-0163,True
1a8e6a9b_2dba_11eb_a46b_2d713a412720_pdf.pdf,85053-4846,85282-4244,False
32_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL.pdf,18944-2456,18944-2456,True
3_7_PDF_binder4_state_farm_ins_com_2.pdf,61853-3304,61853-3304,True
1a48bb28_2b64_11eb_b3c4_1b145285dec2_pdf.pdf,32409,32409,True
5dd73659_2b5d_11eb_a46b_b345f6141f84_pdf.pdf,14850-9459,14850-9459,True
32_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL1.pdf,18944-2456,18944-2456,True
64_7_PDF_decpage119_Grinnel_Mutual_Re_insurance_Company_Dec.pdf,64779,64779,True
3_7_PDF_binder4_state_farm_ins_com_12.pdf,12093-3805,12093-3805,True
e1850f0f_29c2_11eb_a46b_2177043e904f_pdf.pdf,15801-4803,,False
ALLSTATE_INDEMNITY_CO_MORTGAGEE_DEC_SUMMARY_41_7_PDF_amend201.pdf,12508-2842,12508-2842,True
31_AMICA_MUTUAL_INSURANCE_COMPANY_09_10_2020_CANCEL_84_PDF_cancel84_4.pdf,1566-2853,1566-2853,True
e1780114_29cb_11eb_a46b_9dc359121846_pdf.pdf,22151,22151,True
c63f231f_2dbc_11eb_9847_ef41f30bae0a_pdf.pdf,53033-9767,53033-9767,True
Farm_Bureau_Town_Country_INS_CO_Reinstatement_Notice_1_7_PDF_rein_7.pdf,63010-3888,63010-3888,True
3_7_PDF_binder4_state_farm_ins_com_11.pdf,19363-1244,19363-1244,True
MORTGAGEE_DEC_ALLSTATE_VEHICLE_AND_PROPERTY_INSURANCE_COMPANY_84_7_PDF_amend183.pdf,97006-5578,97006-5578,True
31_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL.pdf,19406-3644,19406-3644,True
RENEWAL_STATE_FARM_FIRE_AND_CASUALTY_COMPANY_43_7_PDF_renew_218.pdf,17015-9251,17015-9251,True
ff2e4850_2baa_11eb_b3c4_b720dafaea75_pdf.pdf,13027-3056,13027-3056,True
3_7_PDF_binder4_state_farm_ins_com_10.pdf,11724-2302,11724-2302,True
31_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL1.pdf,19406-3644,19406-3644,True
92c1bf73_2a3b_11eb_9847_15913fecb830_pdf.pdf,125220663,12061,False
ALLSTATE_PROPERTY_CASUALTY_INS_ID_41_7_PDF_ID_4.pdf,85937-0050,85937-0050,True
c52960cd_2baa_11eb_a46b_25ec71b0e515_pdf.pdf,98632-1320,98632-1320,True
62_7_PDF_decpage119_State_Farm_Mutual_Automobile_Insurance_Company_Dec.pdf,37421-1608,37421-1608,True
American_family_mutual_insurance_company_Declaration_115_7_PDF_decpage135.pdf,53916-2416,53916-2416,True
30_AMICA_MUTUAL_INSURANCE_COMPANY_09_10_2020_CANCEL_84_PDF_cancel84_3.pdf,11727-1836,11727-1836,True
45147279_2a45_11eb_9847_35f3c924a69b_pdf.pdf,01720,01720,True
65_MGA_INSURANCE_COMAPNY_INC_08_10_2020_REINST_27_PDF_reinst27.pdf,84129-386,84129-386,True
3_7_PDF_bin_1Statefarm_mutual.pdf,19150-2924,19150-2924,True
28f01e3d_2bb2_11eb_a46b_07ac42a59fe7_pdf.pdf,53120-1352,,False
AUSTIN_MUTUAL_INS_CO_Dec_25_7_PDF_amend_164.pdf,55767,55767,True
,80521,80521,True
c5094373_2b62_11eb_b3c4_47f586a29fd2_pdf.pdf,10930-6811,10930-6811,True
3_7_PDF_bin_1Statefarm_Automobile.pdf,65051-3860,,False
30_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL.pdf,18018-1607,18018-1607,True
128_STATE_FARM_FIRE_CASUALTY_COMPANY_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53572-2145,53572-2145,True
4451f6ef_2bb1_11eb_9847_85f79838dd31_pdf.pdf,19475-9500,19475-9500,True
3_7_PDF_acord24_PENN_MILLARS_INS_COM.pdf,99163,99163,True
12_7_PDF_renew_170.pdf,11792-2150,11792-2150,True
30_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL1.pdf,18018-1607,18018-1607,True
43096038_2a45_11eb_9847_a90c47807e51_pdf.pdf,01720,01720,True
Farm_Bureau_town_Casualty_Reinstated_Notice1_7_PDF_rein_7_1.pdf,65011-4115,65011-4115,True
2_7_PDF_cancel76_UNIQUE_INSURANCE_COMPANY_CANCEL.pdf,60085-0000,60085-0000,True
129_STATE_FARM_FIRE_CASUALTY_COMPANY_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53960-9589,53960-9589,True
8f0f704c_2a3c_11eb_b3c4_87278e537870_pdf.pdf,15057-4828,15057-4828,True
e04cdbef_2a47_11eb_9847_4b7d7644b9cb_pdf.pdf,11725-5524,11725-5524,True
e0e0617d_2bad_11eb_9847_67d1f3617d72_pdf.pdf,55418 | 55104,55418 | 55104,True
fde5465f_2b63_11eb_b3c4_75171fc5d808_pdf.pdf,83715-5164,83715-5164,True
3_7_PDF_acord24_CONTINENTAL_WESTERN_INS_COM.pdf,61820 | 60515,,False
MORTGAGEE_DEC_ALLSTATE_VEHICLE_AND_PROPERTY_INSUARNCE_COMPANY_61_7_PDF_amend183.pdf,48624-8048,48624-8048,True
2_7_PDF_cancel76_THE_TRAVELERS_INSURANCE_COMPANIES_CANCEL.pdf,55105-1527,55105-1527,True
37_7_PDF_acord31_The_standard_fire.pdf,83221,83221,True
29_AMICA_MUTUAL_INSURANCE_COMPANY_09_10_2020_CANCEL_84_PDF_cancel84_2.pdf,11566-2853,11566-2853,True
36_7_PDF_acord31_The_standard_fire.pdf,83709-7940,83709-7940,True
59_7_PDF_decpage119_GIECO_General_Insurance_Company_Dec.pdf,05753-9175,05753-9175,True
6_amend186_USAA_casuality_amend.pdf,96928-1404,96928-1404,True
29_AMICA_MUTUAL_INSURANCE_COMPAANY_09_10_2020_CANCEL_84_PDF_cancel84.pdf,11566-2853,11566-2853,True
165_WESTERN_RESERVED_MUTUAL_ICASUALTY_COMPANY_08_10_2020_REINST_27_PDF_reinst27.pdf,43204-2344,43204-2344,True
59_7_PDF_decpage119_GIECO_General_Insurance_Company_Dec_2.pdf,05404-2256,05404-2256,True
fcff3074_2b5c_11eb_a46b_43158b84d302_pdf.pdf,22043-1660,22043-1660,True
35_7_PDF_acord31_The_standard_fire.pdf,83686-2686,83686-2686,True
e015512e_2a47_11eb_9847_e3f46443490f_pdf.pdf,63031-2861,63031-2861,True
29_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL.pdf,19606-2956,19606-2956,True
Unqiue_Insurance_Company_cancellation_Notice_1_7_PDF_cancel64.pdf,60608-0000,60608-0000,True
e0355524_29d0_11eb_a46b_f159c138898b_pdf.pdf,65026-2246,65026-2246,True
c4804ee4_2b60_11eb_b3c4_b9adbd4adfd1_pdf.pdf,17302-9032,17302-9032,True
29_7_PDF_ITC10_ERIE_INSURANCE_EXCHANGE_INTEND_TO_CANCEL1.pdf,19606-2956,19606-2956,True
124_STATE_FARM_FIRE_CASUALTY_COMPANY_RENEWAL_DOCUMENT_21_10_2020_PDF_renew_1.pdf,53714-3029,53714-3029,True
Unique_Insurance_Company_Cancel_52_7_PDF_cancel83.pdf,60014-7869,60014-7869,True
34_7_PDF_acord31_The_standard_fire.pdf,83353-1244,83353-1244,True
Unique_Insurance_Company_Cancellation_Notice_8_7_PDF_cancel64_2.pdf,60804-0000,60804-0000,True
28_AMICA_MUTUAL_INSURANCE_COMPANY_09_10_2020_CANCEL_84_PDF_cancel84_1.pdf,11743-1140,11743-1140,True
State_Farm_Fire_and_Casualty_Company_87_7_PDF_renew_158.pdf,60046-7550,60046-7550,True
15_amend_35_Allstate_mortgge_dec.pdf,11797-2619,11797-2619,True
RENEWAL_STATE_FARM_FIRE_AND_CASUALTY_COMPANY_40_7_PDF_renew_218.pdf,17356-2405,17356-2405,True
25e167e1_2a3e_11eb_9847_b9c2dbcbf6a1_pdf.pdf,89108-7345,89108-7345,True
28_AMICA_MUTUAL_INSURANCE_COMPAANY_09_10_2020_CANCEL_84_PDF_cancel84.pdf,11743-1140,11743-1140,True
